Unique Key,Collectors Name,Collecting Event,Start,Night Low (°F),End,Day High (°F),Precipitation (Yes/No),MMWR Week,Latitude,Longitute,County,City,Collection Site,Number of Traps,Collecting Method,Pool ID,Genus,Species,Number of Specimens,LAC Result,SLE Result,WNV Result,EEE Result,Adult Females,Adult Males,Collectors Organization,Test Result Date,ID Date,Location,Data Entrant,Date of Data Entry,,,,,,,,,,
901,Joshua Hardesty,163,6/21/2017,57,6/22/2017,85,no,25,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,1,BG Sentinel Trap WITHOUT dry ice,582,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/20/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,7/25/2017,,,,,,,,,,
1144,Joshua Hardesty,209,7/11/2017,67,7/12/2017,89,yes,28,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Light Trap WITH dry ice,751,Aedes,Aedes triseriatus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,7/31/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1145,Joshua Hardesty,209,7/11/2017,67,7/12/2017,89,yes,28,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Light Trap WITH dry ice,751,Aedes,Aedes trivittatus,8,Not Tested,Not Tested,Not Tested,Not Tested,8,0,Local Health Department (Berkeley),,7/31/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1146,Joshua Hardesty,209,7/11/2017,67,7/12/2017,89,yes,28,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Light Trap WITH dry ice,209,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1147,Joshua Hardesty,209,7/11/2017,67,7/12/2017,89,yes,28,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Light Trap WITH dry ice,752,Culex,Culex erraticus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1148,Joshua Hardesty,209,7/11/2017,67,7/12/2017,89,yes,28,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,751,Aedes,Aedes japonicus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,7/31/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1149,Joshua Hardesty,209,7/11/2017,67,7/12/2017,89,yes,28,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,752,Culex,Culex restuans,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,7/31/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1150,Joshua Hardesty,210,7/11/2017,67,7/12/2017,89,yes,28,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,753,Aedes,Aedes trivittatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1151,Joshua Hardesty,210,7/11/2017,67,7/12/2017,89,yes,28,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,753,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1152,Joshua Hardesty,210,7/11/2017,67,7/12/2017,89,yes,28,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,753,Aedes,Aedes trivittatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1153,Joshua Hardesty,210,7/11/2017,67,7/12/2017,89,yes,28,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,753,Aedes,Aedes japonicus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,7/31/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1154,Joshua Hardesty,210,7/11/2017,67,7/12/2017,89,yes,28,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,754,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1155,Joshua Hardesty,210,7/11/2017,67,7/12/2017,89,yes,28,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,755,Culex,Culex restuans,10,Not Tested,Not Tested,Not Tested,Not Tested,10,0,Local Health Department (Berkeley),,7/31/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1156,Joshua Hardesty,211,7/11/2017,67,7/12/2017,89,yes,28,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,756,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1157,Joshua Hardesty,212,7/11/2017,67,7/12/2017,89,yes,28,39.5041,-77.8537,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,757,Culex,Culex restuans,33,Not Tested,Not Tested,Not Tested,Not Tested,33,0,Local Health Department (Berkeley),,7/31/2017,"Still Meadow Farm, Whitings Neck Road, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1158,Joshua Hardesty,212,7/11/2017,67,7/12/2017,89,yes,28,39.5041,-77.8537,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,757,Culex,Culex pipiens,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Still Meadow Farm, Whitings Neck Road, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1159,Joshua Hardesty,213,7/11/2017,67,7/12/2017,89,yes,28,39.4543,-78.1798,Berkeley,Hedgesville,Rural site,2,CDC Light Trap WITH dry ice,758,Aedes,Aedes trivittatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Sleepy Creek Wildlife Management, Hedgesville, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1160,Joshua Hardesty,213,7/11/2017,67,7/12/2017,89,yes,28,39.4543,-78.1798,Berkeley,Hedgesville,Rural site,2,CDC Gravid Trap,759,Aedes,Aedes canadensis,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Sleepy Creek Wildlife Management, Hedgesville, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1161,Joshua Hardesty,214,7/11/2017,67,7/12/2017,89,yes,28,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,760,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1162,Joshua Hardesty,214,7/11/2017,67,7/12/2017,89,yes,28,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,761,Culex,Culex restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1163,Joshua Hardesty,214,7/11/2017,67,7/12/2017,89,yes,28,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Gravid Trap,760,Aedes,Aedes japonicus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,7/31/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1164,Joshua Hardesty,215,7/11/2017,67,7/12/2017,89,yes,28,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Gravid Trap,762,Anopheles,Anopheles punctipennis,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,7/31/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1165,Joshua Hardesty,215,7/11/2017,67,7/12/2017,89,yes,28,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Gravid Trap,763,Culex,Culex restuans,5,Not Tested,Not Tested,Not Tested,Not Tested,5,0,Local Health Department (Berkeley),,7/31/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1166,Joshua Hardesty,215,7/11/2017,67,7/12/2017,89,yes,28,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Gravid Trap,764,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1167,Joshua Hardesty,216,7/13/2017,69,7/14/2017,88,yes,28,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,2,CDC Light Trap WITH dry ice,765,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1168,Joshua Hardesty,216,7/13/2017,69,7/14/2017,88,yes,28,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,766,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1169,Joshua Hardesty,216,7/13/2017,69,7/14/2017,88,yes,28,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,765,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1170,Joshua Hardesty,216,7/13/2017,69,7/14/2017,88,yes,28,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,767,Culex,Culex restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1171,Joshua Hardesty,216,7/13/2017,69,7/14/2017,88,yes,28,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,1,BG Sentinel Trap WITHOUT dry ice,765,Aedes,Aedes triseriatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1172,Joshua Hardesty,216,7/13/2017,69,7/14/2017,88,yes,28,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,1,BG Sentinel Trap WITHOUT dry ice,767,Culex,Culex restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,0,1,Local Health Department (Berkeley),,7/31/2017,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1173,Joshua Hardesty,217,7/13/2017,69,7/14/2017,88,yes,28,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Light Trap WITH dry ice,768,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1174,Joshua Hardesty,217,7/13/2017,69,7/14/2017,88,yes,28,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Light Trap WITH dry ice,769,Culex,Culex erraticus,2,Negative,Negative,Negative,Negative,2,0,Local Health Department (Berkeley),8/10/2017,7/31/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1175,Joshua Hardesty,217,7/13/2017,69,7/14/2017,88,yes,28,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Light Trap WITH dry ice,770,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1176,Joshua Hardesty,217,7/13/2017,69,7/14/2017,88,yes,28,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Gravid Trap,769,Culex,Culex restuans,8,Negative,Negative,Negative,Negative,8,0,Local Health Department (Berkeley),8/10/2017,7/31/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1177,Joshua Hardesty,218,7/13/2017,69,7/14/2017,88,yes,28,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,771,Culex,Culex restuans,30,Not Tested,Not Tested,Not Tested,Not Tested,30,0,Local Health Department (Berkeley),,7/31/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1178,Joshua Hardesty,218,7/13/2017,69,7/14/2017,88,yes,28,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,772,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1179,Joshua Hardesty,218,7/13/2017,69,7/14/2017,88,yes,28,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,1,BG Sentinel Trap WITHOUT dry ice,772,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1180,Joshua Hardesty,219,7/5/2017,68,7/6/2017,74,yes,27,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,773,Culex,Culex pipiens/restuans,9,Negative,Negative,Negative,Negative,9,0,Local Health Department (Berkeley),8/10/2017,7/31/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1181,Joshua Hardesty,219,7/5/2017,68,7/6/2017,74,yes,27,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Light Trap WITH dry ice,773,Culex,Culex spp.,5,Negative,Negative,Negative,Negative,5,0,Local Health Department (Berkeley),8/10/2017,7/31/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1182,Joshua Hardesty,221,7/5/2017,68,7/6/2017,74,yes,27,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,755,Culex,Culex spp.,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1183,Joshua Hardesty,221,7/5/2017,68,7/6/2017,74,yes,27,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,753,Aedes,Aedes trivittatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1184,Joshua Hardesty,221,7/5/2017,68,7/6/2017,74,yes,27,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,774,Aedes,Aedes albopictus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,7/31/2017,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1185,Joshua Hardesty,222,7/5/2017,68,7/6/2017,74,yes,27,39.5041,-77.8537,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,775,Culex,Culex spp.,23,Negative,Negative,Negative,Negative,23,0,Local Health Department (Berkeley),8/10/2017,7/31/2017,"Still Meadow Farm, Whitings Neck Road, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1186,Joshua Hardesty,223,7/5/2017,68,7/6/2017,74,yes,27,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Gravid Trap,776,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1187,Joshua Hardesty,224,7/5/2017,68,7/6/2017,74,yes,27,39.2587,-77.807,Jefferson,Charles Town,Rural site,2,CDC Gravid Trap,777,Culex,Culex pipiens/restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1188,Joshua Hardesty,225,7/5/2017,68,7/6/2017,74,yes,27,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,778,Culex,Culex spp.,4,Negative,Negative,Negative,Negative,4,0,Local Health Department (Berkeley),8/10/2017,7/31/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1189,Joshua Hardesty,225,7/5/2017,68,7/6/2017,74,yes,27,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,779,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1190,Joshua Hardesty,225,7/5/2017,68,7/6/2017,74,yes,27,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,779,Aedes,Aedes spp.,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1191,Joshua Hardesty,225,7/5/2017,68,7/6/2017,74,yes,27,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,778,Culex,Culex spp.,2,Negative,Negative,Negative,Negative,2,0,Local Health Department (Berkeley),8/10/2017,7/31/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1192,Joshua Hardesty,225,7/5/2017,68,7/6/2017,74,yes,27,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Gravid Trap,778,Culex,Culex spp.,22,Negative,Negative,Negative,Negative,22,0,Local Health Department (Berkeley),8/10/2017,7/31/2017,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1193,Joshua Hardesty,226,7/6/2017,65,7/7/2017,72,yes,27,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,2,CDC Light Trap WITH dry ice,780,Aedes,Aedes trivittatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1194,Joshua Hardesty,226,7/6/2017,65,7/7/2017,72,yes,27,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,781,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/7/2017,,,,,,,,,,
1195,Joshua Hardesty,227,7/6/2017,65,7/7/2017,72,yes,27,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Light Trap WITH dry ice,769,Culex,Culex erraticus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,Local Health Department (Berkeley),,7/31/2017,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1196,Joshua Hardesty,228,7/6/2017,65,7/7/2017,72,yes,27,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Light Trap WITH dry ice,782,Anopheles,Anopheles punctipennis,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1197,Joshua Hardesty,228,7/6/2017,65,7/7/2017,72,yes,27,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Light Trap WITH dry ice,783,Aedes,Aedes vexans,6,Not Tested,Not Tested,Not Tested,Not Tested,6,0,Local Health Department (Berkeley),,7/31/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1198,Joshua Hardesty,228,7/6/2017,65,7/7/2017,72,yes,27,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,771,Culex,Culex restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,7/31/2017,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV",Eric Dotseth,8/14/2017,,,,,,,,,,
1471,Joshua Hardesty,286,7/18/2017,66,7/19/2017,89,no,29,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Light Trap WITH dry ice,991,Anopheles,Anopheles punctipennis,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1472,Joshua Hardesty,286,7/18/2017,66,7/19/2017,89,no,29,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Light Trap WITH dry ice,992,Aedes,Aedes trivittatus,4,Not Tested,Not Tested,Not Tested,Not Tested,4,0,Local Health Department (Berkeley),,8/9/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1473,Joshua Hardesty,286,7/18/2017,66,7/19/2017,89,no,29,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Light Trap WITH dry ice,992,Aedes,Aedes japonicus,2,Not Tested,Not Tested,Not Tested,Not Tested,1,1,Local Health Department (Berkeley),,8/9/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1474,Joshua Hardesty,286,7/18/2017,66,7/19/2017,89,no,29,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Light Trap WITH dry ice,993,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,Local Health Department (Berkeley),,8/9/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
1475,Joshua Hardesty,286,7/18/2017,66,7/19/2017,89,no,29,39.457,-78.0397,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,994,Culex,Culex restuans,55,Negative,Negative,Negative,Negative,55,0,Local Health Department (Berkeley),8/17/2017,8/9/2017,"Poor House Farm Park, Martinsburg, Berkeley Co., WV",Eric Dotseth,8/20/2017,,,,,,,,,,
