UniqueKey,CollectingEventID,StartCollectingDate,EndCollectingDate,MMWRWeek,Latitude,Longitude,County,NearestPopulatedLocation,CollectionSite,NumberofTraps,CollectingMethod,PoolID,Genus,Species,NumberofSpecimens,LACResult,SLEResult,WNVResult,EEEResult,AdultFemales,AdultMales,NearestStreetAddress
619,111,6/13/2017,6/14/2017,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,413,Culex,Culex restuans,4,Negative,Negative,Negative,Negative,3,1,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
620,111,6/13/2017,6/14/2017,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,410,Psorophora,Psorophora ferox,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
621,111,6/13/2017,6/14/2017,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Light Trap WITH dry ice,413,Culex,Culex restuans,47,Negative,Negative,Negative,Negative,47,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
622,111,6/13/2017,6/14/2017,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,414,Culex,Culex restuans,35,Negative,Negative,Negative,Negative,33,2,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
623,111,6/13/2017,6/14/2017,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,414,Culex,Culex restuans,11,Negative,Negative,Negative,Negative,10,1,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
624,111,6/13/2017,6/14/2017,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,409,Aedes,Aedes albopictus,3,Not Tested,Not Tested,Not Tested,Not Tested,3,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
625,111,6/13/2017,6/14/2017,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,412,Aedes,Aedes japonicus,1,Negative,Negative,Negative,Negative,1,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
626,111,6/13/2017,6/14/2017,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,412,Aedes,Aedes japonicus,5,Negative,Negative,Negative,Negative,5,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
627,111,6/13/2017,6/14/2017,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,412,Aedes,Aedes triseriatus,1,Negative,Negative,Negative,Negative,1,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
628,111,6/13/2017,6/14/2017,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,1,BG Sentinel Trap WITHOUT dry ice,414,Culex,Culex restuans,2,Negative,Negative,Negative,Negative,1,1,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
629,111,6/13/2017,6/14/2017,24,39.3454,-78.0485,Berkeley,Bunker Hill,Residence,2,CDC Gravid Trap,414,Culex,Culex restuans,3,Negative,Negative,Negative,Negative,3,0,"Mill Creek Intermediate School, 8785 Winchester Avenue, Bunker Hill, Berkeley Co., WV"
630,112,6/13/2017,6/14/2017,24,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,415,Culex,Culex restuans,1,Negative,Negative,Negative,Negative,1,0,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV"
631,112,6/13/2017,6/14/2017,24,39.5026,-77.8509,Berkeley,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,415,Culex,Culex restuans,2,Negative,Negative,Negative,Negative,2,0,"Yankhauer Nature Preserve, Shepherdstown, Berkeley Co., WV"
632,113,6/13/2017,6/14/2017,24,39.5041,-77.8537,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,415,Culex,Culex restuans,26,Negative,Negative,Negative,Negative,26,0,"Still Meadow Farm, Whitings Neck Road, Martinsburg, Berkeley Co., WV"
633,113,6/13/2017,6/14/2017,24,39.5041,-77.8537,Berkeley,Martinsburg,Rural site,2,CDC Gravid Trap,416,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Still Meadow Farm, Whitings Neck Road, Martinsburg, Berkeley Co., WV"
634,114,6/13/2017,6/14/2017,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,417,Aedes,Aedes trivittatus,1,Negative,Negative,Negative,Negative,1,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
635,114,6/13/2017,6/14/2017,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,417,Aedes,Aedes trivittatus,1,Negative,Negative,Negative,Negative,1,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
636,114,6/13/2017,6/14/2017,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,417,Aedes,Aedes vexans,3,Negative,Negative,Negative,Negative,3,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
637,114,6/13/2017,6/14/2017,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Light Trap WITH dry ice,418,Culex,Culex restuans,7,Negative,Negative,Negative,Negative,1,6,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
638,114,6/13/2017,6/14/2017,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Gravid Trap,418,Culex,Culex restuans,34,Negative,Negative,Negative,Negative,31,3,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
639,114,6/13/2017,6/14/2017,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Gravid Trap,418,Culex,Culex restuans,19,Negative,Negative,Negative,Negative,14,5,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
640,114,6/13/2017,6/14/2017,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,2,CDC Gravid Trap,417,Aedes,Aedes japonicus,1,Negative,Negative,Negative,Negative,1,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
641,114,6/13/2017,6/14/2017,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,BG Sentinel Trap WITHOUT dry ice,419,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
642,114,6/13/2017,6/14/2017,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,BG Sentinel Trap WITHOUT dry ice,417,Aedes,Aedes trivittatus,5,Negative,Negative,Negative,Negative,5,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
643,114,6/13/2017,6/14/2017,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,BG Sentinel Trap WITHOUT dry ice,,Culex,Culex restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,0,1,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
644,114,6/13/2017,6/14/2017,24,39.2645,-77.9759,Jefferson,Summit Point,Rural site,1,BG Sentinel Trap WITHOUT dry ice,419,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"South Jefferson Park, 4095 Leetown Road, Summit Point, Jefferson Co., WV"
645,115,6/13/2017,6/14/2017,24,39.2587,-77.807,Jefferson,Charles Town,Rural site,2,CDC Light Trap WITH dry ice,,Aedes,Aedes trivittatus,1,Not Tested,Not Tested,Not Tested,Not Tested,0,1,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV"
646,115,6/13/2017,6/14/2017,24,39.2587,-77.807,Jefferson,Charles Town,Rural site,2,CDC Light Trap WITH dry ice,,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,0,1,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV"
647,115,6/13/2017,6/14/2017,24,39.2587,-77.807,Jefferson,Charles Town,Rural site,2,CDC Light Trap WITH dry ice,,Culex,Culex restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,0,1,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV"
648,115,6/13/2017,6/14/2017,24,39.2587,-77.807,Jefferson,Charles Town,Rural site,2,CDC Light Trap WITH dry ice,420,Aedes,Aedes spp.,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV"
649,115,6/13/2017,6/14/2017,24,39.2587,-77.807,Jefferson,Charles Town,Rural site,2,CDC Gravid Trap,420,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV"
650,115,6/13/2017,6/14/2017,24,39.2587,-77.807,Jefferson,Charles Town,Rural site,2,CDC Gravid Trap,421,Culex,Culex restuans,5,Not Tested,Not Tested,Not Tested,Not Tested,5,0,"Moulton Park, 716 Milville Road, Charles Town, Jefferson Co., WV"
651,116,6/13/2017,6/14/2017,24,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,422,Aedes,Aedes vexans,10,Negative,Negative,Negative,Negative,10,0,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV"
652,116,6/13/2017,6/14/2017,24,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Light Trap WITH dry ice,423,Anopheles,Anopheles punctipennis,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV"
653,116,6/13/2017,6/14/2017,24,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Gravid Trap,424,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV"
654,116,6/13/2017,6/14/2017,24,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Gravid Trap,425,Culex,Culex restuans,51,Negative,Negative,Negative,Negative,50,1,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV"
655,116,6/13/2017,6/14/2017,24,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Gravid Trap,426,Culex,Culex restuans,12,Negative,Negative,Negative,Negative,12,0,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV"
656,116,6/13/2017,6/14/2017,24,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Gravid Trap,427,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV"
657,116,6/13/2017,6/14/2017,24,39.4218,-77.8212,Jefferson,Shepherdstown,Rural site,2,CDC Gravid Trap,426,Culex,Culex restuans,38,Negative,Negative,Negative,Negative,38,0,"Morgan's Grove Park, Kearneysville Pike, Shepherdstown, Jefferson Co., WV"
658,117,6/15/2017,6/16/2017,24,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,2,CDC Light Trap WITH dry ice,428,Aedes,Aedes vexans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV"
659,117,6/15/2017,6/16/2017,24,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,2,CDC Light Trap WITH dry ice,429,Culex,Culex restuans,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV"
660,117,6/15/2017,6/16/2017,24,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,428,Aedes,Aedes triseriatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV"
661,117,6/15/2017,6/16/2017,24,39.5086,-78.3051,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,429,Culex,Culex restuans,7,Not Tested,Not Tested,Not Tested,Not Tested,7,0,"Cacapon State Park, 818 Cacapon Lodge Drive, Berkeley Springs, Morgan Co., WV"
662,118,6/15/2017,6/16/2017,24,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Light Trap WITH dry ice,430,Anopheles,Anopheles punctipennis,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
663,118,6/15/2017,6/16/2017,24,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Gravid Trap,431,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
664,118,6/15/2017,6/16/2017,24,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Gravid Trap,432,Culex,Culex restuans,10,Negative,Negative,Negative,Negative,10,0,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
665,118,6/15/2017,6/16/2017,24,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Gravid Trap,433,Aedes,Aedes japonicus,6,Not Tested,Not Tested,Not Tested,Not Tested,6,0,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
666,118,6/15/2017,6/16/2017,24,39.5366,-78.4544,Morgan,Paw Paw,Rural site,2,CDC Gravid Trap,433,Aedes,Aedes japonicus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"Paw Paw Sewage Treatment Plant, 122 Winchester Street, Paw Paw, Morgan Co., WV"
667,119,6/15/2017,6/16/2017,24,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Light Trap WITH dry ice,434,Aedes,Aedes vexans,5,Not Tested,Not Tested,Not Tested,Not Tested,5,0,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV"
668,119,6/15/2017,6/16/2017,24,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Light Trap WITH dry ice,434,Aedes,Aedes trivittatus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV"
669,119,6/15/2017,6/16/2017,24,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Light Trap WITH dry ice,435,Culex,Culex spp.,1,Negative,Negative,Negative,Negative,1,0,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV"
670,119,6/15/2017,6/16/2017,24,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Light Trap WITH dry ice,434,Aedes,Aedes trivittatus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV"
671,119,6/15/2017,6/16/2017,24,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,435,Culex,Culex restuans,5,Negative,Negative,Negative,Negative,5,0,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV"
672,119,6/15/2017,6/16/2017,24,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,435,Culex,Culex restuans,37,Negative,Negative,Negative,Negative,37,0,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV"
673,119,6/15/2017,6/16/2017,24,39.6688,-78.0847,Morgan,Berkeley Springs,Rural site,2,CDC Gravid Trap,436,Culex,Culex restuans,10,Negative,Negative,Negative,Negative,10,0,"Sleepy Creek Campground, Berkeley Springs, Morgan Co., WV"
674,120,6/20/2017,6/21/2017,25,38.3546,-81.7208,Kanawha,South Charleston,Urban site,3,CDC Gravid Trap,437,Aedes,Aedes japonicus,17,Negative,Negative,Negative,Negative,17,0,"Sunset Memorial Cemetery, South Charleston, Kanawha Co., WV"
675,120,6/20/2017,6/21/2017,25,38.3546,-81.7208,Kanawha,South Charleston,Urban site,3,CDC Gravid Trap,438,Culex,Culex restuans,13,Negative,Negative,Negative,Negative,13,0,"Sunset Memorial Cemetery, South Charleston, Kanawha Co., WV"
676,121,6/23/2017,6/24/2017,25,38.3805,-81.7585,Kanawha,Institute,Urban site,2,CDC Gravid Trap,439,Culex,Culex restuans,49,Negative,Negative,Negative,Negative,49,0,"Veteran Cemetery, Institute, Kanawha Co., WV"
677,121,6/23/2017,6/24/2017,25,38.3805,-81.7585,Kanawha,Institute,Urban site,2,CDC Gravid Trap,439,Culex,Culex pipiens,1,Negative,Negative,Negative,Negative,1,0,"Veteran Cemetery, Institute, Kanawha Co., WV"
678,121,6/23/2017,6/24/2017,25,38.3805,-81.7585,Kanawha,Institute,Urban site,2,CDC Gravid Trap,440,Culex,Culex restuans,22,Negative,Negative,Negative,Negative,22,0,"Veteran Cemetery, Institute, Kanawha Co., WV"
679,121,6/23/2017,6/24/2017,25,38.3805,-81.7585,Kanawha,Institute,Urban site,2,CDC Gravid Trap,441,Aedes,Aedes japonicus,12,Negative,Negative,Negative,Negative,12,0,"Veteran Cemetery, Institute, Kanawha Co., WV"
680,121,6/26/2017,6/27/2017,26,38.3805,-81.7585,Kanawha,Institute,Urban site,4,CDC Gravid Trap,442,Culex,Culex restuans,48,Negative,Negative,Negative,Negative,48,0,"Veteran Cemetery, Institute, Kanawha Co., WV"
681,122,6/26/2017,6/27/2017,26,38.3805,-81.7585,Kanawha,Institute,Urban site,4,CDC Gravid Trap,443,Aedes,Aedes japonicus,46,Negative,Negative,Negative,Negative,46,0,"Veteran Cemetery, Institute, Kanawha Co., WV"
682,122,6/26/2017,6/27/2017,26,38.3805,-81.7585,Kanawha,Institute,Urban site,4,CDC Gravid Trap,444,Aedes,Aedes japonicus,50,Negative,Negative,Negative,Negative,50,0,"Veteran Cemetery, Institute, Kanawha Co., WV"
683,122,6/26/2017,6/27/2017,26,38.3805,-81.7587,Kanawha,Institute,Urban site,4,CDC Gravid Trap,445,Aedes,Aedes japonicus,50,Negative,Negative,Negative,Negative,50,0,"Veteran Cemetery, Institute, Kanawha Co., WV"
684,122,6/26/2017,6/27/2017,26,38.3805,-81.7587,Kanawha,Institute,Urban site,4,CDC Gravid Trap,446,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Veteran Cemetery, Institute, Kanawha Co., WV"
685,123,6/26/2017,6/27/2017,26,38.3544,-81.6885,Kanawha,South Charleston,Residence,2,CDC Gravid Trap,447,Aedes,Aedes japonicus,12,Positive,Negative,Negative,Negative,12,0,"Miguella's House, South Charleston, Kanawha Co., WV"
686,123,6/26/2017,6/27/2017,26,38.3544,-81.6885,Kanawha,South Charleston,Residence,2,CDC Gravid Trap,448,Culex,Culex restuans,23,Negative,Negative,Negative,Negative,23,0,"Miguella's House, South Charleston, Kanawha Co., WV"
687,124,6/26/2017,6/27/2017,26,38.4406,-82.013,Putnam,Hurricane,Residence,5,CDC Gravid Trap,449,Aedes,Aedes japonicus,10,Negative,Negative,Negative,Negative,10,0,"Hurricane Waste Water, Hurricane, Putnam Co., WV"
688,124,6/26/2017,6/27/2017,26,38.4406,-82.013,Putnam,Hurricane,Residence,5,CDC Gravid Trap,450,Culex,Culex restuans,16,Negative,Negative,Negative,Negative,16,0,"Hurricane Waste Water, Hurricane, Putnam Co., WV"
689,124,6/26/2017,6/27/2017,26,38.4406,-82.013,Putnam,Hurricane,Residence,5,CDC Gravid Trap,451,Culex,Culex restuans,50,Negative,Negative,Positive,Negative,50,0,"Hurricane Waste Water, Hurricane, Putnam Co., WV"
690,124,6/25/2017,6/26/2017,26,38.4406,-82.013,Putnam,Hurricane,Residence,5,CDC Gravid Trap,452,Culex,Culex restuans,41,Negative,Negative,Negative,Negative,41,0,"Hurricane Waste Water, Hurricane, Putnam Co., WV"
691,124,6/25/2017,6/26/2017,26,38.4406,-82.013,Putnam,Hurricane,Residence,5,CDC Gravid Trap,453,Aedes,Aedes japonicus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Hurricane Waste Water, Hurricane, Putnam Co., WV"
692,125,6/26/2017,6/27/2017,26,38.3546,-81.7208,Kanawha,South Charleston,Urban site,4,CDC Gravid Trap,454,Aedes,Aedes japonicus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"Hurricane Waste Water, Hurricane, Putnam Co., WV"
693,125,6/26/2017,6/27/2017,26,38.3546,-81.7208,Kanawha,South Charleston,Urban site,4,CDC Gravid Trap,455,Aedes,Aedes albopictus,4,Not Tested,Not Tested,Not Tested,Not Tested,4,0,"Sunset Memorial Cemetery, South Charleston, Kanawha Co., WV"
694,125,6/26/2017,6/27/2017,26,38.3546,-81.7208,Kanawha,South Charleston,Urban site,4,CDC Gravid Trap,456,Culex,Culex restuans,30,Negative,Negative,Negative,Negative,30,0,"Sunset Memorial Cemetery, South Charleston, Kanawha Co., WV"
695,125,6/26/2017,6/27/2017,26,38.3546,-81.7208,Kanawha,South Charleston,Urban site,4,CDC Gravid Trap,457,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,"Sunset Memorial Cemetery, South Charleston, Kanawha Co., WV"
696,125,6/26/2017,6/27/2017,26,38.3546,-81.7208,Kanawha,South Charleston,Urban site,4,CDC Gravid Trap,458,Culex,Culex restuans,50,Negative,Negative,Negative,Negative,50,0,"Sunset Memorial Cemetery, South Charleston, Kanawha Co., WV"
697,126,6/27/2017,6/28/2017,26,38.3546,-81.7208,Kanawha,South Charleston,Urban site,3,CDC Gravid Trap,459,Aedes,Aedes japonicus,4,Not Tested,Not Tested,Not Tested,Not Tested,4,0,"Sunset Memorial Cemetery, South Charleston, Kanawha Co., WV"
698,126,6/27/2017,6/28/2017,26,38.3546,-81.7208,Kanawha,South Charleston,Urban site,3,CDC Gravid Trap,460,Orthopodomyia,Orthopodomyia signifera,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Sunset Memorial Cemetery, South Charleston, Kanawha Co., WV"
699,126,6/27/2017,6/28/2017,26,38.3546,-81.7208,Kanawha,South Charleston,Urban site,3,CDC Gravid Trap,461,Culex,Culex restuans,23,Negative,Negative,Negative,Negative,23,0,"Sunset Memorial Cemetery, South Charleston, Kanawha Co., WV"
700,127,6/10/2017,6/12/2017,24,38.5336,-81.8993,Putnam,Winfield,Urban site,1,CDC Gravid Trap,462,Culex,Culex quinquefasciatus,50,Negative,Negative,Negative,Negative,50,0,"Heavens Cemetery, Winfield, Putnam Co., WV"
701,128,6/24/2017,6/26/2017,26,38.3546,-81.7208,Kanawha,South Charleston,Urban site,5,CDC Gravid Trap,463,Aedes,Aedes japonicus,2,Not Tested,Not Tested,Not Tested,Not Tested,2,0,"Sunset Memorial Cemetery, South Charleston, Kanawha Co., WV"
702,121,6/24/2017,6/26/2017,26,38.3546,-81.7208,Kanawha,South Charleston,Urban site,,,440,Culex,Culex pipiens/restuans,1,Negative,Negative,Negative,Negative,1,0,"Veteran Cemetery, Institute, Kanawha Co., WV"
703,121,6/24/2017,6/26/2017,26,38.3546,-81.7208,Kanawha,South Charleston,Urban site,,,440,Culex,Culex pipiens,2,Negative,Negative,Negative,Negative,2,0,"Veteran Cemetery, Institute, Kanawha Co., WV"
704,129,6/28/2017,6/29/2017,26,38.373,-81.5859,Kanawha,Charleston,Residence,3,CDC Gravid Trap,464,Aedes,Aedes japonicus,3,Not Tested,Not Tested,Not Tested,Not Tested,3,0,"Air National Guard, 1679 Coonskin Drive, Charleston, Kanawha Co., WV"
705,129,6/28/2017,6/29/2017,26,38.373,-81.5859,Kanawha,Charleston,Residence,3,CDC Gravid Trap,465,Aedes,Aedes albopictus,1,Not Tested,Not Tested,Not Tested,Not Tested,1,0,"Air National Guard, 1679 Coonskin Drive, Charleston, Kanawha Co., WV"
706,129,6/28/2017,6/29/2017,26,38.373,-81.5859,Kanawha,Charleston,Residence,3,CDC Gravid Trap,466,Culex,Culex restuans,24,Negative,Negative,Negative,Negative,24,0,"Air National Guard, 1679 Coonskin Drive, Charleston, Kanawha Co., WV"
